"","year","geography","grade","N","vax","value","percent_surveyed","survey_type"
"2977","2021-22","Colorado","Kindergarten",66900,"varicella","87.6",97.5,"Census"
"2978","2016-17","Colorado","Kindergarten",64440,"varicella","86.1",100,"Census"
"2979","2010-11","Colorado","Kindergarten",NA,"hep_b",NA,NA,NA
"2980","2016-17","Colorado","Kindergarten",64440,"hep_b","91.4",100,"Census"
"2981","2017-18","Colorado","Kindergarten",65718,"hep_b","92.0",100,"Census"
"2982","2015-16","Colorado","Kindergarten",69137,"hep_b","90.3",0.5,"Simple random sample"
"2983","2014-15","Colorado","Kindergarten",70597,"hep_b","86.9",0.5,"Simple random sample"
"2984","2013-14","Colorado","Kindergarten",69904,"hep_b","79.4",0.5,"Random Sample"
"2985","2012-13","Colorado","Kindergarten",70657,"hep_b","94.3",0.5,"Simple Random Sample"
"2986","2011-12","Colorado","Kindergarten",70142,"hep_b","93.1",0.5,"Simple Random Sample"
"2987","2011-12","Colorado","Kindergarten",70142,"polio","87.4",0.5,"Simple Random Sample"
"2988","2010-11","Colorado","Kindergarten",NA,"polio",NA,NA,NA
"2989","2009-10","Colorado","Kindergarten",NA,"polio",NA,NA,"Not conducted"
"2990","2020-21","Colorado","Kindergarten",63619,"hep_b","93.0",97.3,"Census"
"2991","2021-22","Colorado","Kindergarten",66900,"hep_b","92.3",97.5,"Census"
"2992","2018-19","Colorado","Kindergarten",64191,"hep_b","90.8",100,"Census"
"2993","2019-20","Colorado","Kindergarten",69088,"hep_b","92.9",98.2,"Census"
"2994","2016-17","Colorado","Kindergarten",64440,"mmr","87.3",100,"Census"
"2995","2020-21","Colorado","Kindergarten",63619,"dtap","90.1",97.3,"Census"
"2996","2021-22","Colorado","Kindergarten",66900,"dtap","89.1",97.5,"Census"
"2997","2018-19","Colorado","Kindergarten",64191,"dtap","90.3",100,"Census"
"2998","2019-20","Colorado","Kindergarten",69088,"dtap","92.8",98.2,"Census"
"2999","2010-11","Colorado","Kindergarten",NA,"varicella",NA,NA,NA
"3000","2009-10","Colorado","Kindergarten",NA,"varicella",NA,NA,"Not conducted"
"3001","2020-21","Colorado","Kindergarten",63619,"varicella","NReq",97.3,"Census"
"3002","2019-20","Colorado","Kindergarten",69088,"varicella","NReq",98.2,"Census"
"3003","2015-16","Colorado","Kindergarten",69137,"varicella","85.7",0.5,"Simple random sample"
"3004","2014-15","Colorado","Kindergarten",70597,"varicella","85.4",0.5,"Simple random sample"
"3005","2013-14","Colorado","Kindergarten",69904,"varicella","81.7",0.5,"Random Sample"
"3006","2012-13","Colorado","Kindergarten",70657,"varicella","84.6",0.5,"Simple Random Sample"
"3007","2011-12","Colorado","Kindergarten",70142,"varicella","84.0",0.5,"Simple Random Sample"
"3008","2010-11","Colorado","Kindergarten",NA,"varicella",NA,NA,NA
"3009","2015-16","Colorado","Kindergarten",69137,"varicella",NA,0.5,"Simple random sample"
"3010","2014-15","Colorado","Kindergarten",70597,"varicella",NA,0.5,"Simple random sample"
"3011","2013-14","Colorado","Kindergarten",69904,"varicella",NA,0.5,"Random Sample"
"3012","2012-13","Colorado","Kindergarten",70657,"varicella",NA,0.5,"Simple Random Sample"
"3013","2011-12","Colorado","Kindergarten",70142,"varicella",NA,0.5,"Simple Random Sample"
"3014","2021-22","Colorado","Kindergarten",66900,"varicella","NReq",97.5,"Census"
"3015","2009-10","Colorado","Kindergarten",NA,"varicella",NA,NA,"Not conducted"
"3016","2021-22","Colorado","Kindergarten",66900,"polio","88.8",97.5,"Census"
"3017","2020-21","Colorado","Kindergarten",63619,"polio","89.8",97.3,"Census"
"3018","2019-20","Colorado","Kindergarten",69088,"polio","90.6",98.2,"Census"
"3019","2017-18","Colorado","Kindergarten",65718,"polio","88.6",100,"Census"
"3020","2016-17","Colorado","Kindergarten",64440,"polio","86.1",100,"Census"
"3021","2015-16","Colorado","Kindergarten",69137,"polio","82.3",0.5,"Simple random sample"
"3022","2014-15","Colorado","Kindergarten",70597,"polio","81.4",0.5,"Simple random sample"
"3023","2013-14","Colorado","Kindergarten",69904,"polio","78.3",0.5,"Random Sample"
"3024","2012-13","Colorado","Kindergarten",70657,"polio","88.6",0.5,"Simple Random Sample"
"3025","2023-24","Arkansas","Kindergarten",37535,"dtap","91.4",95.4,"Census (pub.), vol. response (prv.)"
"3026","2023-24","Arkansas","Kindergarten",37535,"mmr","92.5",95.4,"Census (pub.), vol. response (prv.)"
"3027","2023-24","Arkansas","Kindergarten",37535,"varicella","92.0",95.4,"Census (pub.), vol. response (prv.)"
"3028","2023-24","Arkansas","Kindergarten",37535,"polio","91.4",95.4,"Census (pub.), vol. response (prv.)"
"3029","2023-24","Arkansas","Kindergarten",37535,"hep_b","94.9",95.4,"Census (pub.), vol. response (prv.)"
"3030","2023-24","Arkansas","Kindergarten",37535,"varicella","92.0",95.4,"Census (pub.), vol. response (prv.)"
"3031","2023-24","Arkansas","Kindergarten",37535,"varicella","NReq",95.4,"Census (pub.), vol. response (prv.)"
"3032","2022-23","Arkansas","Kindergarten",38358,"varicella","91.1",95.8,"Census (pub.), vol. response (pvt.)"
"3033","2022-23","Arkansas","Kindergarten",38358,"mmr","91.9",95.8,"Census (pub.), vol. response (pvt.)"
"3034","2022-23","Arkansas","Kindergarten",38358,"varicella","NReq",95.8,"Census (pub.), vol. response (pvt.)"
"3035","2022-23","Arkansas","Kindergarten",38358,"dtap","90.6",95.8,"Census (pub.), vol. response (pvt.)"
"3036","2022-23","Arkansas","Kindergarten",38358,"polio","90.7",95.8,"Census (pub.), vol. response (pvt.)"
"3037","2022-23","Arkansas","Kindergarten",38358,"varicella","91.1",95.8,"Census (pub.), vol. response (pvt.)"
"3038","2022-23","Arkansas","Kindergarten",38358,"hep_b","94.6",95.8,"Census (pub.), vol. response (pvt.)"
"3039","2017-18","Arkansas","Kindergarten",39630,"dtap","91.3",95.4,"Census "
"3040","2016-17","Arkansas","Kindergarten",39666,"dtap","89.2",75.9,"Voluntary response"
"3041","2015-16","Arkansas","Kindergarten",40258,"dtap","88.2",95.6,"Census (public); Voluntary response (private)"
"3042","2014-15","Arkansas","Kindergarten",41252,"dtap","85.6",95.9,"Census (public); Voluntary response (private)"
"3043","2013-14","Arkansas","Kindergarten",42649,"dtap","83.3",96.3,"Census"
"3044","2012-13","Arkansas","Kindergarten",43212,"dtap","82.9",96.3,"Census"
"3045","2011-12","Arkansas","Kindergarten",38754,"dtap","84.1",92.2,"Census"
"3046","2010-11","Arkansas","Kindergarten",NA,"dtap",NA,NA,NA
"3047","2020-21","Arkansas","Kindergarten",37540,"mmr","93.2",95.6,"Census (public). voluntary response (private)"
"3048","2019-20","Arkansas","Kindergarten",39510,"mmr","94.3",96.2,"Census (public). voluntary response (private)"
"3049","2018-19","Arkansas","Kindergarten",39257,"mmr","94.2",95.4,"Census (public). voluntary response (private)"
"3050","2017-18","Arkansas","Kindergarten",39630,"mmr","91.9",95.4,"Census "
"3051","2016-17","Arkansas","Kindergarten",39666,"mmr","91.9",75.9,"Voluntary response"
"3052","2009-10","Arkansas","Kindergarten",34733,"dtap","97.5",100,"Census"
"3053","2021-22","Arkansas","Kindergarten",39358,"mmr","92.5",96.3,"Census (pub.), vol. response (pvt.)"
"3054","2015-16","Arkansas","Kindergarten",40258,"varicella",NA,95.6,"Census (public); Voluntary response (private)"
"3055","2014-15","Arkansas","Kindergarten",41252,"varicella",NA,95.9,"Census (public); Voluntary response (private)"
"3056","2013-14","Arkansas","Kindergarten",42649,"varicella",NA,96.3,"Census"
"3057","2012-13","Arkansas","Kindergarten",43212,"varicella",NA,96.3,"Census"
"3058","2021-22","Arkansas","Kindergarten",39358,"varicella","NReq",96.3,"Census (pub.), vol. response (pvt.)"
"3059","2011-12","Arkansas","Kindergarten",38754,"varicella",NA,92.2,"Census"
"3060","2020-21","Arkansas","Kindergarten",37540,"varicella","NReq",95.6,"Census (public). voluntary response (private)"
"3061","2019-20","Arkansas","Kindergarten",39510,"varicella","NReq",96.2,"Census (public). voluntary response (private)"
"3062","2020-21","Arkansas","Kindergarten",37540,"dtap","92.3",95.6,"Census (public). voluntary response (private)"
"3063","2021-22","Arkansas","Kindergarten",39358,"dtap","91.3",96.3,"Census (pub.), vol. response (pvt.)"
"3064","2018-19","Arkansas","Kindergarten",39257,"dtap","93.4",95.4,"Census (public). voluntary response (private)"
"3065","2019-20","Arkansas","Kindergarten",39510,"dtap","93.2",96.2,"Census (public). voluntary response (private)"
"3066","2010-11","Arkansas","Kindergarten",NA,"varicella",NA,NA,NA
"3067","2009-10","Arkansas","Kindergarten",34733,"varicella","98.3",100,"Census"
"3068","2016-17","Arkansas","Kindergarten",39666,"hep_b","93.8",75.9,"Voluntary response"
"3069","2017-18","Arkansas","Kindergarten",39630,"hep_b","93.7",95.4,"Census "
"3070","2015-16","Arkansas","Kindergarten",40258,"hep_b","92.4",95.6,"Census (public); Voluntary response (private)"
"3071","2014-15","Arkansas","Kindergarten",41252,"hep_b","90.2",95.9,"Census (public); Voluntary response (private)"
"3072","2013-14","Arkansas","Kindergarten",42649,"hep_b","88.4",96.3,"Census"
"3073","2012-13","Arkansas","Kindergarten",43212,"hep_b","87.4",96.3,"Census"
"3074","2011-12","Arkansas","Kindergarten",38754,"hep_b","98.1",92.2,"Census"
"3075","2015-16","Arkansas","Kindergarten",40258,"varicella","90.6",95.6,"Census (public); Voluntary response (private)"
"3076","2010-11","Arkansas","Kindergarten",NA,"hep_b",NA,NA,NA
"3077","2009-10","Arkansas","Kindergarten",34733,"hep_b","98.5",100,"Census"
"3078","2021-22","Arkansas","Kindergarten",39358,"varicella","91.9",96.3,"Census (pub.), vol. response (pvt.)"
"3079","2020-21","Arkansas","Kindergarten",37540,"varicella","92.8",95.6,"Census (public). voluntary response (private)"
"3080","2019-20","Arkansas","Kindergarten",39510,"varicella","93.9",96.2,"Census (public). voluntary response (private)"
"3081","2017-18","Arkansas","Kindergarten",39630,"varicella","91.6",95.4,"Census "
"3082","2018-19","Arkansas","Kindergarten",39257,"varicella","93.8",95.4,"Census (public). voluntary response (private)"
"3083","2012-13","Arkansas","Kindergarten",43212,"polio","81.1",96.3,"Census"
"3084","2011-12","Arkansas","Kindergarten",38754,"polio","84.3",92.2,"Census"
"3085","2010-11","Arkansas","Kindergarten",NA,"polio",NA,NA,NA
"3086","2009-10","Arkansas","Kindergarten",34733,"polio","98.0",100,"Census"
"3087","2020-21","Arkansas","Kindergarten",37540,"hep_b","95.9",95.6,"Census (public). voluntary response (private)"
"3088","2021-22","Arkansas","Kindergarten",39358,"hep_b","95.5",96.3,"Census (pub.), vol. response (pvt.)"
"3089","2018-19","Arkansas","Kindergarten",39257,"hep_b","96.4",95.4,"Census (public). voluntary response (private)"
"3090","2019-20","Arkansas","Kindergarten",39510,"hep_b","96.0",96.2,"Census (public). voluntary response (private)"
"3091","2016-17","Arkansas","Kindergarten",39666,"varicella","91.7",75.9,"Voluntary response"
"3092","2015-16","Arkansas","Kindergarten",40258,"mmr","90.8",95.6,"Census (public); Voluntary response (private)"
"3093","2014-15","Arkansas","Kindergarten",41252,"mmr","88.4",95.9,"Census (public); Voluntary response (private)"
"3094","2013-14","Arkansas","Kindergarten",42649,"mmr","86.5",96.3,"Census"
"3095","2012-13","Arkansas","Kindergarten",43212,"mmr","85.9",96.3,"Census"
"3096","2011-12","Arkansas","Kindergarten",38754,"mmr","94.9",92.2,"Census"
"3097","2010-11","Arkansas","Kindergarten",NA,"mmr",NA,NA,NA
"3098","2009-10","Arkansas","Kindergarten",34733,"mmr","98.3",100,"Census"
"3099","2021-22","Arkansas","Kindergarten",39358,"varicella","91.9",96.3,"Census (pub.), vol. response (pvt.)"
"3100","2020-21","Arkansas","Kindergarten",37540,"varicella","92.8",95.6,"Census (public). voluntary response (private)"
"3101","2009-10","Arkansas","Kindergarten",34733,"varicella","NReq",100,"Census"
"3102","2014-15","Arkansas","Kindergarten",41252,"varicella","88.0",95.9,"Census (public); Voluntary response (private)"
"3103","2013-14","Arkansas","Kindergarten",42649,"varicella","85.4",96.3,"Census"
"3104","2012-13","Arkansas","Kindergarten",43212,"varicella","84.8",96.3,"Census"
"3105","2011-12","Arkansas","Kindergarten",38754,"varicella","95.4",92.2,"Census"
"3106","2010-11","Arkansas","Kindergarten",NA,"varicella",NA,NA,NA
"3107","2021-22","Arkansas","Kindergarten",39358,"polio","91.4",96.3,"Census (pub.), vol. response (pvt.)"
"3108","2020-21","Arkansas","Kindergarten",37540,"polio","92.7",95.6,"Census (public). voluntary response (private)"
"3109","2018-19","Arkansas","Kindergarten",39257,"polio","93.6",95.4,"Census (public). voluntary response (private)"
"3110","2019-20","Arkansas","Kindergarten",39510,"polio","93.4",96.2,"Census (public). voluntary response (private)"
"3111","2017-18","Arkansas","Kindergarten",39630,"polio","91.3",95.4,"Census "
"3112","2016-17","Arkansas","Kindergarten",39666,"polio","89.0",75.9,"Voluntary response"
"3113","2015-16","Arkansas","Kindergarten",40258,"polio","88.1",95.6,"Census (public); Voluntary response (private)"
"3114","2014-15","Arkansas","Kindergarten",41252,"polio","84.5",95.9,"Census (public); Voluntary response (private)"
"3115","2013-14","Arkansas","Kindergarten",42649,"polio","80.2",96.3,"Census"
"3116","2021-22","Hawaii","Kindergarten",13368,"varicella","90.2",6.7,"Stratified 2-stage cluster sample"
"3117","2020-21","Hawaii","Kindergarten",13074,"varicella","87.2",9.3,"Stratified 2-stage cluster sample"
"3118","2020-21","Hawaii","Kindergarten",13074,"dtap","91.3",9.3,"Stratified 2-stage cluster sample"
"3119","2021-22","Hawaii","Kindergarten",13368,"dtap","92.5",6.7,"Stratified 2-stage cluster sample"
"3120","2019-20","Hawaii","Kindergarten",15695,"dtap","91.1",8.9,"Stratified 2-stage cluster sample"
"3121","2018-19","Hawaii","Kindergarten",16051,"dtap","92.4",6.7,"Stratified 2-stage cluster sample"
"3122","2018-19","Hawaii","Kindergarten",16051,"varicella","94.0",6.7,"Stratified 2-stage cluster sample"
"3123","2017-18","Hawaii","Kindergarten",16325,"varicella","96.2",6.6,"Stratified 2-stage cluster sample"
"3124","2011-12","Hawaii","Kindergarten",19443,"varicella",NA,7.7,"2-stage Cluster Sample"
"3125","2020-21","Hawaii","Kindergarten",13074,"varicella","NReq",9.3,"Stratified 2-stage cluster sample"
"3126","2019-20","Hawaii","Kindergarten",15695,"varicella","91.8",8.9,"Stratified 2-stage cluster sample"
"3127","2016-17","Hawaii","Kindergarten",16325,"varicella","95.3",6.7,"Stratified 2-stage cluster sample"
"3128","2015-16","Hawaii","Kindergarten",16325,"varicella","95.4",6.7,"Stratified 2-stage cluster sample"
"3129","2014-15","Hawaii","Kindergarten",20085,"varicella",NA,5.6,"Stratified 2-stage cluster sample"
"3130","2013-14","Hawaii","Kindergarten",20056,"varicella",NA,5.4,"Stratified  2-stage cluster sample"
"3131","2012-13","Hawaii","Kindergarten",20104,"varicella",NA,6.7,"2-stage Cluster Sample"
"3132","2023-24","Hawaii","Kindergarten",13995,"varicella","88.9",8.2,"Stratified 2-stage cluster sample"
"3133","2023-24","Hawaii","Kindergarten",13995,"polio","90.2",8.2,"Stratified 2-stage cluster sample"
"3134","2023-24","Hawaii","Kindergarten",13995,"hep_b","91.1",8.2,"Stratified 2-stage cluster sample"
"3135","2023-24","Hawaii","Kindergarten",13995,"varicella","88.9",8.2,"Stratified 2-stage cluster sample"
"3136","2023-24","Hawaii","Kindergarten",13995,"varicella","NReq",8.2,"Stratified 2-stage cluster sample"
"3137","2023-24","Hawaii","Kindergarten",13995,"dtap","89.4",8.2,"Stratified 2-stage cluster sample"
"3138","2023-24","Hawaii","Kindergarten",13995,"mmr","89.8",8.2,"Stratified 2-stage cluster sample"
"3139","2021-22","Hawaii","Kindergarten",13368,"polio","93.2",6.7,"Stratified 2-stage cluster sample"
"3140","2020-21","Hawaii","Kindergarten",13074,"polio","88.4",9.3,"Stratified 2-stage cluster sample"
"3141","2019-20","Hawaii","Kindergarten",15695,"polio","91.6",8.9,"Stratified 2-stage cluster sample"
"3142","2018-19","Hawaii","Kindergarten",16051,"polio","92.8",6.7,"Stratified 2-stage cluster sample"
"3143","2016-17","Hawaii","Kindergarten",16325,"polio","94.5",6.7,"Stratified 2-stage cluster sample"
"3144","2017-18","Hawaii","Kindergarten",16325,"polio","95.3",6.6,"Stratified 2-stage cluster sample"
"3145","2015-16","Hawaii","Kindergarten",16325,"polio","94.4",6.7,"Stratified 2-stage cluster sample"
"3146","2014-15","Hawaii","Kindergarten",20085,"polio",NA,5.6,"Stratified 2-stage cluster sample"
"3147","2013-14","Hawaii","Kindergarten",20056,"polio",NA,5.4,"Stratified  2-stage cluster sample"
"3148","2012-13","Hawaii","Kindergarten",20104,"polio",NA,6.7,"2-stage Cluster Sample"
"3149","2015-16","Hawaii","Kindergarten",16325,"mmr","91.6",6.7,"Stratified 2-stage cluster sample"
"3150","2014-15","Hawaii","Kindergarten",20085,"mmr",NA,5.6,"Stratified 2-stage cluster sample"
"3151","2013-14","Hawaii","Kindergarten",20056,"mmr",NA,5.4,"Stratified  2-stage cluster sample"
"3152","2012-13","Hawaii","Kindergarten",20104,"mmr",NA,6.7,"2-stage Cluster Sample"
"3153","2011-12","Hawaii","Kindergarten",19443,"mmr",NA,7.7,"2-stage Cluster Sample"
"3154","2010-11","Hawaii","Kindergarten",NA,"mmr",NA,NA,NA
"3155","2009-10","Hawaii","Kindergarten",18427,"mmr",NA,6.4,"Random sample"
"3156","2009-10","Hawaii","Kindergarten",18427,"dtap",NA,6.4,"Random sample"
"3157","2021-22","Hawaii","Kindergarten",13368,"mmr","94.3",6.7,"Stratified 2-stage cluster sample"
"3158","2016-17","Hawaii","Kindergarten",16325,"mmr","93.5",6.7,"Stratified 2-stage cluster sample"
"3159","2020-21","Hawaii","Kindergarten",13074,"mmr","90.7",9.3,"Stratified 2-stage cluster sample"
"3160","2019-20","Hawaii","Kindergarten",15695,"mmr","89.7",8.9,"Stratified 2-stage cluster sample"
"3161","2017-18","Hawaii","Kindergarten",16325,"mmr","95.6",6.6,"Stratified 2-stage cluster sample"
"3162","2018-19","Hawaii","Kindergarten",16051,"mmr","91.5",6.7,"Stratified 2-stage cluster sample"
"3163","2015-16","Hawaii","Kindergarten",16325,"varicella","NReq",6.7,"Stratified 2-stage cluster sample"
"3164","2014-15","Hawaii","Kindergarten",20085,"varicella","NReq",5.6,"Stratified 2-stage cluster sample"
"3165","2013-14","Hawaii","Kindergarten",20056,"varicella","NReq",5.4,"Stratified  2-stage cluster sample"
"3166","2012-13","Hawaii","Kindergarten",20104,"varicella","NReq",6.7,"2-stage Cluster Sample"
"3167","2011-12","Hawaii","Kindergarten",19443,"varicella","NReq",7.7,"2-stage Cluster Sample"
"3168","2010-11","Hawaii","Kindergarten",NA,"varicella",NA,NA,NA
"3169","2011-12","Hawaii","Kindergarten",19443,"polio",NA,7.7,"2-stage Cluster Sample"
"3170","2010-11","Hawaii","Kindergarten",NA,"polio",NA,NA,NA
"3171","2009-10","Hawaii","Kindergarten",18427,"polio",NA,6.4,"Random sample"
"3172","2020-21","Hawaii","Kindergarten",13074,"hep_b","92.7",9.3,"Stratified 2-stage cluster sample"
